iata,lat,lon
WOT,23.36737251,119.5027771
HUN,24.0230999,121.6179962
NRT,35.76470184,140.3860016
MMJ,36.16680145,137.9230042
IBR,36.18109894,140.4149933
MUS,24.28969955,153.9790039
IWO,24.7840004,141.322998
KIX,34.4272995,135.2440033
SHM,33.66220093,135.3639984
UKB,34.63280106,135.223999
HIW,34.3669014,132.4140015
TJH,35.51279831,134.7870026
OBO,42.73329926,143.2169952
CTS,42.77519989,141.6920013
HKD,41.77000046,140.8220062
KUH,43.04100037,144.1929932
MMB,43.88059998,144.1640015
SHB,43.57749939,144.9600067
OKD,43.11610031,141.3800049
RBJ,45.45500183,141.0390015
WKJ,45.40420151,141.8009949
IKI,33.74900055,129.7850037
UBJ,33.93000031,131.279007
TSJ,34.28490067,129.3309937
MBE,44.30390167,143.404007
AKJ,43.67079926,142.4470062
OIR,42.07170105,139.4329987
RIS,45.24200058,141.1860046
KUM,30.38559914,130.6589966
FUJ,32.66630173,128.8329926
FUK,33.58589935,130.451004
TNE,30.60510063,130.9909973
KOJ,31.80340004,130.7189941
KMI,31.87719917,131.4490051
OIT,33.47940063,131.7369995
KKJ,33.84590149,131.0350037
HSG,33.14970016,130.302002
KMJ,32.83729935,130.8549957
NGS,32.91690063,129.9140015
NGO,34.85839844,136.8049927
ASJ,28.43059921,129.7129974
OKE,27.42550087,128.701004
KKX,28.32130051,129.9279938
TKN,27.83639908,128.8809967
NKM,35.25500107,136.923996
FKJ,36.14279938,136.223999
QGU,35.39410019,136.8699951
KMQ,36.39459991,136.4069977
OKI,36.18109894,133.3249969
TOY,36.64830017,137.1880035
NTQ,37.29309845,136.9620056
HIJ,34.43610001,132.9190063
OKJ,34.75690079,133.8549957
IZO,35.41360092,132.8899994
YGJ,35.49219894,133.2359924
KCZ,33.54610062,133.6690063
MYJ,33.82720184,132.6999969
ITM,34.78549957,135.4380035
TTJ,35.53010178,134.1670074
TKS,34.13280106,134.6069946
TAK,34.21419907,134.0160065
IWJ,34.67639923,131.7899933
AOJ,40.73469925,140.6909943
GAJ,38.41189957,140.3710022
SDS,38.06019974,138.4140015
FKS,37.22740173,140.4309998
HHE,40.5564003,141.4660034
HNA,39.42860031,141.1349945
AXT,39.61560059,140.2189941
MSJ,40.70320129,141.3679962
KIJ,37.95589828,139.1210022
ONJ,40.19189835,140.3710022
SDJ,38.13970184,140.9170074
SYO,38.81219864,139.7870026
NJA,35.45460129,139.4499969
HAC,33.11500168,139.7859955
OIM,34.7820015,139.3600006
MYE,34.07360077,139.5599976
HND,35.5522995,139.7799988
QUT,36.51449966,139.8710022
OKO,35.74850082,139.3480072
MWX,34.991406,126.382814
KWJ,35.12639999,126.8089981
KUV,35.90380096,126.6159973
CHN,35.8783989,127.1200027
RSU,34.84230042,127.6169968
QUN,37.88380051,127.7180023
SHO,38.14260101,128.598999
KAG,37.75360107,128.9440002
WJU,37.43809891,127.9599991
YNY,38.06129837,128.6690063
CJU,33.51129913,126.4929962
CHF,35.14120102,128.6959991
PUS,35.17950058,128.9380035
HIN,35.08850098,128.0700073
USN,35.59349823,129.352005
ICN,37.46910095,126.4509964
SSN,37.44580078,127.1139984
OSN,37.09059906,127.0299988
GMP,37.55830002,126.7910004
SWU,37.23939896,127.0070038
KPO,35.98789978,129.4199982
TAE,35.89410019,128.6589966
CJJ,36.71659851,127.4990005
YEC,36.63190079,128.3549957
OKA,26.19580078,127.6460037
DNA,26.35560036,127.7679977
ISG,24.34449959,124.1869965
UEO,26.3635006,126.7139969
KJP,26.16830063,127.2929993
MMD,25.8465004,131.2630005
MMY,24.78280067,125.2949982
AGJ,26.59250069,127.2409973
IEJ,26.72200012,127.7850037
HTR,24.05890083,123.8059998
KTD,25.94470024,131.3269958
SHI,24.82670021,125.1449966
TRA,24.65390015,124.6750031
RNJ,27.04400063,128.4019928
OGN,24.46689987,122.9779968
SFS,14.79440022,120.2710037
CRK,15.18599987,120.5599976
LAO,18.17810059,120.5319977
MNL,14.50860024,121.0199966
CYU,10.85809994,121.0690002
LGP,13.1575,123.735
NSP,14.49540043,120.9039993
LBX,13.85540009,120.1050034
AAV,6.366819859,124.7509995
GES,6.106440067,125.2350006
CBO,7.165239811,124.2099991
DVO,7.125520229,125.6460037
BXU,8.951319695,125.4779968
BPH,8.195949554,126.3219986
DPL,8.601983499,123.3418751
CGM,9.253520012,124.7070007
IGN,8.130490303,124.2149963
JOL,6.05366993,121.0110016
CGY,8.41561985,124.6110001
MLP,7.617219925,124.0589981
SGS,5.046989918,119.7429962
OZC,8.178509712,123.8420029
PAG,7.830731448,123.4611797
MXI,6.949369907,126.2730026
SUG,9.755838326,125.4809475
CDY,7.013999939,118.4960022
IPE,7.785560131,122.6019974
TDG,9.072110176,126.1709976
ZAM,6.922420025,122.0599976
IAO,9.859100342,126.0139999
 Sa,10.81874,119.507697
BAG,16.37509918,120.6200027
DTE,14.12919998,122.9800034
SJI,12.36149979,121.0469971
MBO,13.20810032,120.6050034
WNP,13.5848999,123.2699966
BSO,20.45129967,121.9800034
BQA,15.72980022,121.5
SFE,16.59560013,120.3030014
TUG,17.64336768,121.7331505
VRC,13.5763998,124.2060013
MRQ,13.36100006,121.8259964
CYZ,16.92989922,121.7529984
TAC,11.2276001,125.0279999
BCD,10.77639961,123.0149994
CYP,12.07269955,124.5449982
DGT,9.333709717,123.3000031
MPH,11.92450047,121.9540024
CRM,12.5024004,124.6360016
ILO,10.833017,122.493358
MBT,12.36940002,123.6289978
KLO,11.67940044,122.3759995
CEB,10.30749989,123.9789963
OMC,11.05799961,124.5650024
PPS,9.742119789,118.7590027
RXS,11.59770012,122.7519989
EUQ,10.76599979,121.9329987
TAG,9.664079666,123.8529968
TBH,12.31099987,122.0849991
USU,12.12150002,120.0999985
BPR,11.67430019,125.4789963
CCT,-37.91019821,-67.83499908
COC,-31.2969,-57.9966
GHU,-33.0103,-58.6131
JNI,-34.5459,-60.9306
PRA,-31.7948,-60.4804
ROS,-32.9036,-60.785
SFN,-31.7117,-60.8117
AEP,-34.5592,-58.4156
LCM,-31.00580025,-64.5318985
COR,-31.32360077,-64.20800018
FDO,-34.4532,-58.5896
LPG,-34.9722,-57.8947
EPA,-34.6099,-58.6126
MJR,-38.2271,-57.8697
EZE,-34.8222,-58.5358
NCJ,-30.9575,-61.5283
HOS,-37.44469833,-70.22250366
CVH,-37.85139847,-71.00920105
GNR,-39.0007019,-67.62049866
RDS,-37.3905983,-68.90419769
APZ,-38.9754982,-70.11360168
MDZ,-32.83169937,-68.79290009
LGS,-35.49359894,-69.57430267
AFA,-34.5882988,-68.40390015
CTC,-28.59560013,-65.75170136
SDE,-27.76555634,-64.30999756
RHD,-27.47369957,-64.90550232
IRJ,-29.38159943,-66.79579926
TUC,-26.84090042,-65.10489655
UAQ,-31.57150078,-68.41819763
CRR,-29.8631,-61.8728
RCU,-33.08509827,-64.26129913
VDR,-31.94519997,-65.14630127
VME,-33.72990036,-65.38739777
RLO,-32.38470078,-65.18650055
LUQ,-33.27320099,-66.35639954
CNQ,-27.4455,-58.7619
RES,-27.45,-59.0561
FMA,-26.2127,-58.2281
IGR,-25.73730087,-54.47340012
AOL,-29.6894,-57.1521
MCS,-30.2719,-57.6402
PSS,-27.3858,-55.9707
PRQ,-26.75361061,-60.49222183
SLA,-24.8560009,-65.48619843
JUJ,-24.39279938,-65.09780121
ORA,-23.15279961,-64.32920074
TTG,-22.6196003,-63.79370117
CLX,-25.3036,-57.7344
ELO,-26.39749908,-54.5746994
OYA,-29.1058,-59.2189
LLS,-24.72139931,-60.54880142
MDX,-29.22139931,-58.08779907
RCQ,-29.2103,-59.68
UZU,-29.7706,-57.9789
EHL,-41.94319916,-71.53230286
CRD,-45.7853,-67.4655
EMX,-42.02920151,-71.17250061
EQS,-42.90800095,-71.13950348
LHS,-46.53829956,-68.96530151
IGB,-41.32089996,-69.57489777
OES,-40.7512,-65.0343
MQD,-41.24309921,-68.70780182
ARR,-45.0135994,-70.81220245
SGV,-41.59170151,-65.33940125
REL,-43.2105,-65.2703
VDM,-40.8692,-63.0004
PMY,-42.7592,-65.1027
ING,-50.33610153,-72.24859619
FTE,-50.28030014,-72.05310059
PUD,-47.7353,-65.9041
RGA,-53.7777,-67.7494
RGL,-51.6089,-69.3126
USH,-54.8433,-68.2958
ULA,-49.3068,-67.8026
ROY,-45.70389938,-70.24559784
PMQ,-46.53789902,-70.97869873
GGS,-48.78310013,-70.15000153
JSM,-44.04859924,-70.45890045
RYO,-51.60919952,-72.22170258
RZA,-50.0165,-68.5792
BHI,-38.725,-62.1693
CSZ,-37.44609833,-61.8893013
OVR,-36.88999939,-60.21659851
GPO,-35.69620132,-63.75830078
OYO,-38.3869,-60.3297
SST,-36.5423,-56.7218
MDQ,-37.9342,-57.5733
NQN,-38.94900131,-68.15570068
NEC,-38.4831,-58.8172
PEH,-35.8446,-61.8576
RSA,-36.5882988,-64.27570343
BRC,-41.15119934,-71.15750122
TDL,-37.23740005,-59.22790146
VLG,-37.2354,-57.0292
CUT,-38.93970108,-69.26460266
CPC,-40.07540131,-71.13729858
CDJ,-8.348349571,-49.30149841
APS,-16.22920036,-48.96429825
AQA,-21.81200027,-48.13299942
AJU,-10.98400021,-37.07030106
AIF,-22.64,-50.453056
AFL,-9.866389275,-56.10499954
ARU,-21.1413002,-50.42470169
AAX,-19.5632,-46.96039963
BEL,-1.37925005,-48.47629929
BGX,-31.39049912,-54.11220169
PLU,-19.8512001,-43.95059967
BFH,-25.40509987,-49.23199844
BJP,-22.979167,-46.5375
QAK,-21.26720047,-43.76110077
BSB,-15.86916733,-47.92083359
BAT,-20.58449936,-48.59410095
BAU,-22.34499931,-49.05379868
BVB,2.841388941,-60.6922226
BPG,-15.86130047,-52.38890076
BZC,-22.77099991,-41.96289825
CAC,-25.00029945,-53.50080109
CFB,-22.92169952,-42.07429886
ITB,-9.333939552,-54.9654007
CNF,-19.62444305,-43.9719429
CGR,-20.46870041,-54.67250061
XAP,-27.13419914,-52.65660095
CLN,-7.320439816,-47.45869827
CKS,-6.115277767,-50.00138855
CCM,-28.72444344,-49.42139053
CLV,-17.72529984,-48.60749817
QNS,-29.94589996,-51.14440155
CAW,-21.69829941,-41.30170059
CMG,-19.01194382,-57.67139053
CWB,-25.5284996,-49.17580032
CRQ,-17.65229988,-39.25310135
CXJ,-29.19709969,-51.1875
CGB,-15.65289974,-56.11669922
CZS,-7.599909782,-72.76950073
PPB,-22.17510033,-51.42459869
MAO,-3.038609982,-60.04970169
JCR,-6.233160019,-57.77690125
ESI,-14.93369444,-42.81
IGU,-25.60027885,-54.48500061
FLN,-27.67027855,-48.55250168
FEN,-3.854929924,-32.4233017
FOR,-3.776279926,-38.5326004
GIG,-22.80999947,-43.25055695
GJM,-10.78639984,-65.28479767
GYN,-16.63199997,-49.22069931
GRU,-23.43555641,-46.47305679
GPB,-25.38750076,-51.52019882
GVR,-18.89520073,-41.98220062
GUJ,-22.79159927,-45.20479965
ATM,-3.253910065,-52.25400162
ITA,-3.12725997,-58.48120117
IOS,-14.81599998,-39.03319931
IPN,-19.47069931,-42.48759842
IMP,-5.531290054,-47.45999908
JDF,-21.79150009,-43.38679886
JPA,-7.145833015,-34.94861221
JDO,-7.218959808,-39.27009964
JOI,-26.22450066,-48.79740143
CPV,-7.269919872,-35.89640045
VCP,-23.00740051,-47.1344986
LEC,-12.4822998,-41.27700043
LAJ,-27.78210068,-50.28150177
LIP,-21.66399956,-49.73049927
LDB,-23.33359909,-51.13010025
LAZ,-13.26210022,-43.40810013
MAB,-5.368589878,-49.13800049
MQH,-13.54909992,-48.19530106
MEU,-0.889838994,-52.60219955
MEA,-22.34300041,-41.76599884
MGF,-23.4794445,-52.01222229
MOC,-16.70689964,-43.81890106
MII,-22.19689941,-49.92639923
PLL,-3.146039963,-59.98630142
MCZ,-9.510809898,-35.79169846
MCP,0.050664,-51.07220078
MVF,-5.201920033,-37.36429977
SAO,-23.50909996,-46.63779831
MNX,-5.81137991,-61.27830124
NVT,-26.87999916,-48.65140152
GEL,-28.28170013,-54.16910172
NAT,-5.911419869,-35.24769974
OYK,3.855489969,-51.7969017
POA,-29.99440002,-51.17139816
PHB,-2.893749952,-41.73199844
POO,-21.84300041,-46.56790161
PFB,-28.24399948,-52.32659912
PMW,-10.29150009,-48.35699844
PET,-31.71839905,-52.32770157
PNZ,-9.362409592,-40.56909943
PNB,-10.71940041,-48.39970016
PMG,-22.5496006,-55.70259857
BPS,-16.43860054,-39.08089828
PVH,-8.709289551,-63.90230179
VDC,-14.86279964,-40.86309814
RBR,-9.868888855,-67.89805603
REC,-8.126489639,-34.92359924
SDU,-22.91049957,-43.1631012
RAO,-21.13638878,-47.77666855
BRB,-2.755555556,-42.81
SNZ,-22.93239975,-43.71910095
SJK,-23.22920036,-45.86149979
SLZ,-2.58536005,-44.23410034
RIA,-29.71139908,-53.6882019
STM,-2.424721956,-54.78583145
CGH,-23.62611008,-46.65638733
SJP,-20.8166008,-49.40650177
SSZ,-23.92805672,-46.29972076
SSA,-12.9086113,-38.32249832
QHP,-23.0401001,-45.51599884
TMT,-1.489599943,-56.39680099
UNA,-15.35519981,-38.99900055
TOW,-24.68630028,-53.69749832
THE,-5.059939861,-42.82350159
TFF,-3.382940054,-64.72409821
TJL,-20.754444,-51.683889
TRQ,-8.155260086,-70.78330231
TEC,-24.31780052,-50.65159988
OBI,2.223469973,-55.94609833
TBT,-4.255670071,-69.93579865
TUR,-3.786010027,-49.72029877
SJL,-0.14835,-66.9855
PAV,-9.40087986,-38.25059891
URG,-29.78219986,-57.03820038
UDI,-18.88361168,-48.22527695
UBA,-19.76472282,-47.96611023
VAG,-21.59009933,-45.47330093
BVH,-12.69439983,-60.09830093
VIX,-20.25805664,-40.2863884
QPS,-21.98460007,-47.33480072
IZA,-21.5130558,-43.17305756
ZUD,-41.90390015,-73.79669952
LOB,-32.81420136,-70.646698
WAP,-43.61190033,-71.80609894
ARI,-18.3484993,-70.33869934
WPA,-45.39920044,-72.67030334
CPO,-27.26119995,-70.77919769
BBA,-45.91609955,-71.6894989
TOQ,-22.14109993,-70.06289673
CCH,-46.58330154,-71.68740082
CJC,-22.49819946,-68.9036026
YAI,-36.58250046,-72.03140259
PUQ,-53.00260162,-70.854599
COW,-30.198889,-71.246944
GXQ,-45.59420013,-72.10610199
IQQ,-20.53520012,-70.1812973
SCL,-33.39300156,-70.78579712
ESR,-26.31110001,-69.76519775
FRT,-41.11700058,-73.05000305
ANF,-23.44449997,-70.44509888
WPR,-53.25370026,-70.31919861
FFU,-43.18920136,-71.85109711
LSQ,-37.40169907,-72.42539978
WPU,-54.93109894,-67.626297
LGR,-47.24380112,-72.58840179
CCP,-36.77270126,-73.06310272
IPC,-27.16480064,-109.4219971
ZOS,-40.61119843,-73.06099701
VLR,-28.59639931,-70.7559967
ZLR,-35.86169815,-71.54859924
PNT,-51.67150116,-72.52839661
OVL,-30.55920029,-71.17559814
ZPC,-39.2928009,-71.91590118
PUX,-41.34939957,-72.94670105
CNR,-26.33250046,-70.6072998
VAP,-33.06809998,-71.55750275
QRC,-34.17369843,-70.77570343
TNM,-62.19079971,-58.98669815
SMB,-52.73669815,-69.33360291
LSC,-29.91620064,-71.19950104
SSD,-32.74580002,-70.70500183
WCA,-42.49029922,-73.77279663
ZCO,-38.76679993,-72.63710022
PMC,-41.43889999,-73.09400177
TLX,-35.37779999,-71.60169983
WCH,-42.93280029,-72.69909668
ZIC,-38.24560165,-72.34860229
TTC,-25.56430054,-70.37590027
ZAL,-39.65000153,-73.08609772
KNA,-32.94960022,-71.47859955
CPQ,-22.85919952,-47.10820007
QCJ,-22.93950081,-48.4679985
OLC,-3.467929508,-68.92041206
SOD,-23.47800064,-47.49000168
QDC,-21.46050072,-51.60689926
JLS,-20.29299927,-50.54639816
QOA,-21.4878006,-47.03440094
QGC,-22.57839966,-48.77460098
QNV,-22.74530029,-43.46030045
OUS,-22.96649933,-49.91329956
QHB,-22.71150017,-47.61819839
QIQ,-22.43110085,-47.56420136
QVP,-23.09250069,-48.98740005
QRZ,-22.47850037,-44.4803009
QSC,-21.87540054,-47.90370178
UBT,-23.44109917,-45.07559967
QGS,-12.17510033,-38.38019943
VOT,-20.46319962,-50.00450134
QGB,-22.603889,-47.411944
ATF,-1.212069988,-78.57460022
OCC,-0.462886006,-76.98680115
CUE,-2.8894701,-78.98439789
GPS,-0.453758001,-90.26589966
GYE,-2.15741992,-79.88359833
IBB,-0.942628026,-90.95300293
JIP,-1,-80.66666412
LTX,-0.906832993,-78.61579895
MRR,-4.378230095,-79.94100189
XMS,-2.299170017,-78.1207962
MCH,-3.268899918,-79.96160126
MEC,-0.946078003,-80.67880249
LGQ,0.093056001,-76.86750031
PYO,0.083333001,-75.90000153
PVO,-1.041650057,-80.47219849
UIO,-0.129166667,-78.3575
ETR,-3.435159922,-79.97779846
SNC,-2.20498991,-80.98889923
SUQ,-2.48300004,-78.16699982
PTZ,-1.505239964,-78.06269836
SCY,-0.91020602,-89.61740112
BHA,-0.608111024,-80.40270233
TSC,-2.381669998,-77.50279999
TPN,-0.776111007,-75.52639771
LOH,-3.995889902,-79.37190247
ESM,0.978519023,-79.62660217
TPC,-0.122956,-76.33779907
TUA,0.809505999,-77.70809937
PSY,-51.68569946,-57.77759933
ASU,-25.23999977,-57.52000046
AYO,-27.37000084,-56.84999847
BFA,-20.22459984,-58.17919922
CIO,-23.44000053,-57.43000031
ENO,-27.29999924,-55.90999985
AGT,-25.45999908,-54.84000015
FLM,-22.36000061,-60.04999924
ESG,-22.04999924,-60.61999893
OLK,-21.04520035,-57.88249969
PIL,-26.87999916,-58.31999969
PJC,-22.63999939,-55.83000183
LVR,-13.03786111,-55.95025
FRC,-20.59219933,-47.38290024
CFO,-10.63440037,-51.56359863
RIG,-32.081699,-52.163299
ARS,-16.18305588,-39.35805511
ACR,-0.5833,-72.4083
ACD,8.51667,-77.3
AFI,6.91667,-75.0667
ADN,5.66667,-75.8833
API,4.07607,-73.5627
AXM,4.45278,-75.7664
PUU,0.505228,-76.5008
ELB,9.04554,-73.9749
BGA,7.1265,-73.1848
BOG,4.70159,-74.1469
BAQ,10.8896,-74.7808
BSC,6.20292,-77.3947
BUN,3.81963,-76.9898
CPB,8.63333,-77.35
CUC,7.92757,-72.5115
COG,5.08333,-76.7
CTG,10.4424,-75.513
CCO,4.56417,-71.3364
CLO,3.54322,-76.3816
CIM,6.367,-73.967
RAV,6.31684,-70.2107
TCO,1.81442,-78.7492
CUO,1.0136,-71.2961
CAQ,7.96847,-75.1985
CVE,9.40092,-75.6913
CZU,9.33274,-75.2856
EBG,7.59647,-74.8089
EJA,7.02433,-73.8068
FLA,1.58919,-75.5644
FDA,10.5333,-74.2
GIR,4.27624,-74.7967
CRC,4.75818,-75.9557
GPI,2.57013,-77.8986
GLJ,2.1464,-75.6944
CPL,3.717,-75.467
HTZ,6.15,-71.75
IBE,4.42161,-75.1333
IGO,7.68038,-76.6865
MMP,9.26878,-74.6523
IPI,0.861925,-77.6718
LQM,-0.182278,-74.7708
MCJ,11.2325,-72.4901
LPD,-1.32861,-69.5797
LET,-4.19355,-69.9432
EOH,6.220549,-75.590582
MFS,1.35,-71.9444
MGN,9.28474,-74.8461
MTB,7.97174,-75.4325
MTR,8.82374,-75.8258
MVP,1.25366,-70.2339
MZL,5.0296,-75.4647
NCI,8.45,-76.7833
NQU,5.6964,-77.2806
NVA,2.95015,-75.294
OCV,8.31506,-73.3583
ORC,4.79222,-71.3564
PCR,6.18472,-67.4932
PDA,3.85353,-67.9062
PEI,4.81267,-75.7395
PTX,1.85777,-76.0857
PLT,9.8,-74.7833
NAR,6.21002,-74.5906
PPN,2.4544,-76.6093
PQE,5.48361,-74.6574
PBE,6.46034,-74.4105
PSO,1.39625,-77.2915
PVA,13.3569,-81.3583
PZA,5.87615,-71.8866
MQU,5.21256,-74.8836
MDE,6.16454,-75.4231
RCH,11.5262,-72.926
SJE,2.57969,-72.6394
SMR,11.1196,-74.2306
SOX,5.67732,-72.9703
ADZ,12.5836,-81.7112
SVI,2.15217,-74.7663
TAU,5.01281,-72.7424
TIB,8.63152,-72.7304
TDA,5.43278,-71.6625
TLU,9.50945,-75.5854
TME,6.45108,-71.7603
TQS,0.7459,-75.234
TRB,8.07453,-76.7415
AUC,7.06888,-70.7369
UIB,5.69076,-76.6412
ULQ,4.08836,-76.2351
URR,6.32883,-76.1425
VUP,10.435,-73.2495
VVC,4.16787,-73.6138
AYG,1.54417,-73.9333
EYP,5.31911,-72.384
MHW,-19.82699966,-63.96099854
APB,-14.73560047,-68.41190338
ASC,-15.93029976,-63.15670013
BVL,-13.58333302,-63.58333206
BJO,-22.77330017,-64.31289673
CAM,-20.00639915,-63.52780151
CBB,-17.42110062,-66.17710114
CIJ,-11.04039955,-68.78299713
CEP,-16.13829994,-62.02859879
SRZ,-17.81159973,-63.17150116
GYA,-10.82059956,-65.34559631
BVK,-13.55000019,-63.7478981
SJS,-17.8307991,-60.74309921
SJB,-13.05280018,-64.66169739
SJV,-16.27079964,-62.47029877
LPB,-16.51329994,-68.19229889
MGD,-13.26074838,-64.06076431
ORU,-17.96260071,-67.07620239
POI,-19.54310036,-65.72370148
PUR,-11.10766315,-67.55115509
PSZ,-18.97529984,-57.8205986
SRD,-13.2638998,-64.60389709
RBO,-18.32920074,-59.76499939
RIB,-11,-66
RBQ,-14.42790031,-67.49680328
REY,-14.30440044,-67.35340118
SBL,-13.76220036,-65.43520355
SRJ,-14.85919952,-66.73750305
SNG,-16.38360024,-60.96279907
SNM,-14,-65.6339035
SRB,-14.06620026,-66.78679657
SRE,-19.00709915,-65.28869629
MQK,-16.33919907,-58.40190125
TJA,-21.5557003,-64.70130157
TDD,-14.81869984,-64.91799927
UYU,-20.44630051,-66.8483963
VAH,-18.48250008,-64.09940338
VLM,-21.25519943,-63.4056015
VVI,-17.64480019,-63.13539886
BYC,-21.96089935,-63.65169907
ABN,5.512720108,-54.05009842
BTO,4.217511094,-55.44705391
AAJ,3.898681,-55.577907
TOT,5.865829945,-56.32749939
DRJ,4.116666794,-54.66667175
DOE,4.005712611,-55.48164368
LDO,4.376108284,-55.40705681
PBM,5.452829838,-55.18780136
MOJ,5.6076,-54.4003
ICK,5.955560207,-57.03939819
OEM,3.345279932,-55.44250107
SMZ,4.349999905,-54.41666794
KCB,3.150000095,-55.71699905
AGI,5.766666889,-56.6333313
WSO,5.250150204,-57.17380142
ORG,5.811079979,-55.19070053
APY,-9.083610535,-45.95055771
APQ,-9.775360107,-36.62919998
AMJ,-16.18389,-40.66722
BDC,-5.5025,-45.215833
BVM,-15.87170029,-38.87189865
BRA,-12.07890034,-45.00899887
BSS,-7.526030064,-46.05329895
BMS,-14.2553997,-41.81750107
BQQ,-11.08080006,-43.14749908
CTP,-1.250277996,-46.01722336
CPU,-1.821111,-44.866944
QCH,-19.48699951,-40.57939911
RDC,-8.033289909,-49.97990036
LEP,-21.46610069,-42.72700119
DTI,-18.23200035,-43.65039825
DIQ,-20.1807003,-44.8708992
CNV,-15.66699982,-38.95470047
SXX,-6.640277863,-51.99000168
GUZ,-20.64649963,-40.4919014
GDP,-6.782219887,-43.5821991
GNM,-14.20820045,-42.74610138
GMS,-18.86249924,-48.41527939
QGP,-8.834280014,-36.47159958
IRE,-11.33990002,-41.84700012
QIG,-6.34664011,-39.29380035
QIT,-15.24450016,-40.27719879
IPU,-14.1338892,-39.73389053
JCM,-11.16320038,-40.55310059
FEC,-12.20030022,-38.90679932
JEQ,-13.87769985,-40.07160187
JNA,-15.47379971,-44.38550186
JDR,-21.08499908,-44.22472382
CMP,-9.319970131,-50.32849884
QDF,-20.73859978,-43.79740143
CDI,-20.83429909,-41.18560028
QCP,-6.280832768,-36.54027939
LVB,-13.65060043,-41.83390045
SSO,-22.09090042,-45.04449844
MTE,-1.995800018,-54.07419968
MVS,-18.0489006,-39.86420059
SBJ,-18.72130013,-39.83369827
PTQ,-1.741449952,-52.23609924
NNU,-17.82329941,-40.32989883
QBX,-3.67888999,-40.33679962
PSW,-20.73220062,-46.66180038
ORX,-1.714079976,-55.83620071
