Airline,Airline_ID,Source_IATA,Source_ID,Dest_IATA,Dest_ID,Equipment,Aircraft
AA,24,SYR,3745,ORD,3830,CR7 ER4,Other
AA,24,SYR,3745,PHL,3752,DH3,Other
AA,24,TGU,1776,MIA,3576,757,757
AA,24,TLH,3698,CLT,3876,CR7 CRJ,Other
AA,24,TLH,3698,DCA,3520,CRJ,Other
AA,24,TLH,3698,DFW,3670,ERD ER4,Other
AA,24,TLH,3698,MIA,3576,ERD ER4,Other
AA,24,TLS,1273,LHR,507,320 319,A320
AA,24,TLV,1590,PHL,3752,332,A330
AA,24,TOL,4040,ORD,3830,ER4 ERD,Other
AA,24,TPA,3646,CLT,3876,320 737 321 319,737
AA,24,TPA,3646,DCA,3520,319,A319
AA,24,TPA,3646,DFW,3670,738 M83 M80,737
AA,24,TPA,3646,JFK,3797,CR7,Other
AA,24,TPA,3646,LGW,502,777,777
AA,24,TPA,3646,MIA,3576,738,737
AA,24,TPA,3646,ORD,3830,738 M83 M80,737
AA,24,TPA,3646,PHL,3752,737 321 319 320,737
AA,24,TPA,3646,PHX,3462,320,A320
AA,24,TPE,2276,NRT,2279,737,737
AA,24,TRC,1845,DFW,3670,ER4,Other
AA,24,TRI,4116,CLT,3876,DH3 DH8,Other
AA,24,TSV,3330,BNE,3320,737,737
AA,24,TUL,3855,DFW,3670,M80 738 M83 757,Other
AA,24,TUL,3855,MIA,3576,738,737
AA,24,TUL,3855,ORD,3830,738,737
AA,24,TUS,3636,DFW,3670,M80 M83,Other
AA,24,TUS,3636,LAX,3484,CRJ,Other
AA,24,TUS,3636,ORD,3830,M83 M80,Other
AA,24,TUS,3636,PHX,3462,CR9 CRJ,Other
AA,24,TVC,4023,ORD,3830,ERD ER4,Other
AA,24,TXK,3770,DFW,3670,ERD ER4,Other
AA,24,TXL,351,JFK,3797,330,A330
AA,24,TXL,351,LHR,507,320 319 321,A320
AA,24,TXL,351,MIA,3576,330,A330
AA,24,TXL,351,ORD,3830,330,A330
AA,24,TYR,3848,DFW,3670,ERD ER4 CRJ,Other
AA,24,TYS,3676,CLT,3876,CR7 CRJ,Other
AA,24,TYS,3676,DCA,3520,CRJ,Other
AA,24,TYS,3676,DFW,3670,ER4 CRJ ERD,Other
AA,24,TYS,3676,LGA,3697,ERD,Other
AA,24,TYS,3676,ORD,3830,ERD ER4,Other
AA,24,TYS,3676,PHL,3752,CRJ,Other
AA,24,UIO,2688,GYE,2673,319,A319
AA,24,UIO,2688,MIA,3576,757,757
AA,24,UVF,2894,CLT,3876,320 319,A320
AA,24,UVF,2894,MIA,3576,757,757
AA,24,VCE,1551,LHR,507,320 319,A320
AA,24,VCE,1551,PHL,3752,332,A330
AA,24,VIE,1613,LHR,507,320,A320
AA,24,VIJ,6080,SJU,2890,DHT,Other
AA,24,VPS,3873,CLT,3876,CRJ CR7,Other
AA,24,VPS,3873,DCA,3520,CRJ,Other
AA,24,VPS,3873,DFW,3670,CRJ ER4 ERD,Other
AA,24,VQS,6788,SJU,2890,DHT,Other
AA,24,VVI,2771,MIA,3576,757,757
AA,24,WAW,679,LHR,507,320,A320
AA,24,XNA,4356,CLT,3876,CR7 CRJ,Other
AA,24,XNA,4356,DFW,3670,M80,Other
AA,24,XNA,4356,LAX,3484,CR7,Other
AA,24,XNA,4356,LGA,3697,CR7,Other
AA,24,XNA,4356,ORD,3830,CR7 ER4 ERD,Other
AA,24,YEG,49,DFW,3670,319,A319
AA,24,YEG,49,LAS,3877,737,737
AA,24,YEG,49,LAX,3484,737,737
AA,24,YEG,49,PHX,3462,320 319 737,A320
AA,24,YHZ,73,DCA,3520,CRJ,Other
AA,24,YHZ,73,PHL,3752,E70 CRJ E75,Other
AA,24,YKF,79,ORD,3830,ER4 ERD,Other
AA,24,YOW,100,CLT,3876,CRJ,Other
AA,24,YOW,100,PHL,3752,CRJ,Other
AA,24,YQB,111,PHL,3752,CRJ,Other
AA,24,YUL,146,AMM,2170,330,A330
AA,24,YUL,146,CLT,3876,CRJ,Other
AA,24,YUL,146,DCA,3520,CRJ,Other
AA,24,YUL,146,DFW,3670,738,737
AA,24,YUL,146,DTW,3645,330,A330
AA,24,YUL,146,JFK,3797,ERD,Other
AA,24,YUL,146,LGA,3697,ERD,Other
AA,24,YUL,146,LHR,507,777,777
AA,24,YUL,146,MIA,3576,738,737
AA,24,YUL,146,ORD,3830,CRJ,Other
AA,24,YUL,146,PHL,3752,CRJ,Other
AA,24,YUM,3596,PHX,3462,CRJ,Other
AA,24,YVR,156,DFW,3670,738,737
AA,24,YVR,156,LAS,3877,737,737
AA,24,YVR,156,LAX,3484,737,737
AA,24,YVR,156,LHR,507,744,747
AA,24,YVR,156,NRT,2279,787,787
AA,24,YVR,156,ORD,3830,737,737
AA,24,YVR,156,PDX,3720,DH4,Other
AA,24,YVR,156,PHX,3462,321 319,A321
AA,24,YVR,156,SEA,3577,DH4,Other
AA,24,YYC,178,DFW,3670,M83 M80 738,Other
AA,24,YYC,178,JFK,3797,737,737
AA,24,YYC,178,LAS,3877,737,737
AA,24,YYC,178,LAX,3484,737,737
AA,24,YYC,178,LHR,507,767,767
AA,24,YYC,178,ORD,3830,737,737
AA,24,YYC,178,PHX,3462,319 737,A319
AA,24,YYC,178,SAN,3731,737,737
AA,24,YYZ,193,CLT,3876,E75 CRJ,Other
AA,24,YYZ,193,DCA,3520,CRJ,Other
AA,24,YYZ,193,DFW,3670,319,A319
AA,24,YYZ,193,JFK,3797,CR7,Other
AA,24,YYZ,193,LAS,3877,737,737
AA,24,YYZ,193,LAX,3484,738,737
AA,24,YYZ,193,LGA,3697,CR7,Other
AA,24,YYZ,193,LHR,507,787 744,787
AA,24,YYZ,193,MCO,3878,737,737
AA,24,YYZ,193,MIA,3576,738,737
AA,24,YYZ,193,ORD,3830,E75 CR7 ER4,Other
AA,24,YYZ,193,PHL,3752,E75 CRJ,Other
AA,24,ZAG,1208,LHR,507,319 320,A319
AA,24,ZCL,1855,DFW,3670,ERD,Other
AA,24,ZIH,1856,PHX,3462,320,A320
AA,24,ZRH,1678,JFK,3797,763,767
AA,24,ZRH,1678,LHR,507,320 319,A320
AA,24,ZRH,1678,PHL,3752,767,767
DL,2009,ABE,4355,ATL,3682,717,717
DL,2009,ABE,4355,DTW,3645,CRJ,Other
DL,2009,ABQ,4019,ATL,3682,757 320,757
DL,2009,ABQ,4019,MSP,3858,320,A320
DL,2009,ABQ,4019,SLC,3536,CR9 CR7,Other
DL,2009,ABR,5714,MSP,3858,CRJ,Other
DL,2009,ABV,260,CDG,1382,332,A330
DL,2009,ABV,260,PHC,275,332,A330
DL,2009,ABY,5715,ATL,3682,CRJ,Other
DL,2009,ACC,248,JFK,3797,76W,767
DL,2009,ACC,248,ROB,1063,76W,767
DL,2009,AEX,3852,ATL,3682,CR9 CRJ,Other
DL,2009,AGS,3658,ATL,3682,M88 717,Other
DL,2009,ALB,3864,ATL,3682,M88,Other
DL,2009,ALB,3864,DTW,3645,CRJ CR9,Other
DL,2009,ALB,3864,MSP,3858,CR9,Other
DL,2009,AMS,580,ATL,3682,333 76W,A330
DL,2009,AMS,580,AUH,2179,332,A330
DL,2009,AMS,580,BOM,2997,76W,767
DL,2009,AMS,580,BOS,3448,333,A330
DL,2009,AMS,580,DFW,3670,332,A330
DL,2009,AMS,580,DMM,2064,332,A330
DL,2009,AMS,580,DOH,11051,332,A330
DL,2009,AMS,580,DTW,3645,777 333 76W 332,777
DL,2009,AMS,580,EWR,3494,76W,767
DL,2009,AMS,580,HRE,1005,332,A330
DL,2009,AMS,580,IAD,3714,333 332,A330
DL,2009,AMS,580,IAH,3550,74M,747
DL,2009,AMS,580,JFK,3797,76W,767
DL,2009,AMS,580,JRO,1180,332 330,A330
DL,2009,AMS,580,KGL,1165,332 330,A330
DL,2009,AMS,580,KWI,2176,332 330,A330
DL,2009,AMS,580,LAX,3484,74M 747,747
DL,2009,AMS,580,MSP,3858,333 332 76W,A330
DL,2009,AMS,580,ORD,3830,74M,747
DL,2009,AMS,580,PDX,3720,333,A330
DL,2009,AMS,580,SEA,3577,333,A330
DL,2009,AMS,580,SFO,3469,747,747
DL,2009,AMS,580,YUL,146,M11,Other
DL,2009,AMS,580,YVR,156,333,A330
DL,2009,AMS,580,YYC,178,332,A330
DL,2009,AMS,580,YYZ,193,M11 333 747 74M 332,Other
DL,2009,ANC,3774,MSP,3858,738 757,737
DL,2009,ANC,3774,SEA,3577,73J,737
DL,2009,ANC,3774,SLC,3536,738,737
DL,2009,APN,5720,DTW,3645,CRJ,Other
DL,2009,APN,5720,MSP,3858,CRJ,Other
DL,2009,ATL,3682,ABE,4355,717,717
DL,2009,ATL,3682,ABQ,4019,757 320,757
DL,2009,ATL,3682,ABY,5715,CRJ,Other
DL,2009,ATL,3682,AEX,3852,CRJ CR9,Other
DL,2009,ATL,3682,AGS,3658,717 M88,717
DL,2009,ATL,3682,ALB,3864,M88,Other
DL,2009,ATL,3682,AMS,580,333 76W,A330
DL,2009,ATL,3682,ATW,4047,CR7 CR9,Other
DL,2009,ATL,3682,AUA,2895,738 757,737
DL,2009,ATL,3682,AUS,3673,M90 M88 ,MD90
DL,2009,ATL,3682,AVL,4007,M88,Other
DL,2009,ATL,3682,AVP,4286,CR7,Other
DL,2009,ATL,3682,AZO,4039,CRJ,Other
DL,2009,ATL,3682,BDA,4069,319,A319
DL,2009,ATL,3682,BDL,3825,M88 73W 320,Other
DL,2009,ATL,3682,BHM,3811,M88 320,Other
DL,2009,ATL,3682,BJX,1815,CR9,Other
DL,2009,ATL,3682,BMI,4037,CR9 CR7,Other
DL,2009,ATL,3682,BNA,3690,M88 738 319 320 73H 717,Other
DL,2009,ATL,3682,BOG,2709,73W,737
DL,2009,ATL,3682,BON,2896,757,757
DL,2009,ATL,3682,BOS,3448,M90 757 320 738 M88  319,MD90
DL,2009,ATL,3682,BQK,5725,CRJ,Other
DL,2009,ATL,3682,BRU,302,76W,767
DL,2009,ATL,3682,BSB,2531,752,757
DL,2009,ATL,3682,BTR,3846,319,A319
DL,2009,ATL,3682,BTV,3711,CR9,Other
DL,2009,ATL,3682,BUF,3820,M90 M88,MD90
DL,2009,ATL,3682,BWI,3849,M88 M90 757 320 73W,Other
DL,2009,ATL,3682,BZE,1957,319 M88,MD80
DL,2009,ATL,3682,CAE,3561,717 M88 319,717
DL,2009,ATL,3682,CAK,4112,M88,Other
DL,2009,ATL,3682,CCS,2851,757,757
DL,2009,ATL,3682,CDG,1382,76W,767
DL,2009,ATL,3682,CHA,3578,M88,Other
DL,2009,ATL,3682,CHO,4015,CRJ,Other
DL,2009,ATL,3682,CHS,3806,319 320 M88 73W 717,A319
DL,2009,ATL,3682,CID,4043,CR9 CRJ,Other
DL,2009,ATL,3682,CLE,3486,717 M88 ,717
DL,2009,ATL,3682,CLT,3876,M90 M88 319,MD90
DL,2009,ATL,3682,CMH,3759,73W M88 738 319,737
DL,2009,ATL,3682,COS,3819,738,737
DL,2009,ATL,3682,CRW,4285,319,A319
DL,2009,ATL,3682,CSG,4255,CRJ,Other
DL,2009,ATL,3682,CUN,1852,M88 757 320,Other
DL,2009,ATL,3682,CVG,3488,M88 738 320  319,Other
DL,2009,ATL,3682,CZM,1800,319 M88,MD80
DL,2009,ATL,3682,DAB,3950,M90 757 M88,MD90
DL,2009,ATL,3682,DAL,3502,CRJ,Other
DL,2009,ATL,3682,DAY,3627,M88,Other
DL,2009,ATL,3682,DCA,3520,M90 M88 757 320 738 ,MD90
DL,2009,ATL,3682,DEN,3751,M90 738 757,MD90
DL,2009,ATL,3682,DFW,3670,M88 319 738,Other
DL,2009,ATL,3682,DHN,3739,CRJ,Other
DL,2009,ATL,3682,DSM,3729,M88,Other
DL,2009,ATL,3682,DTW,3645,320 M88 73H M90 757 739,MD80
DL,2009,ATL,3682,DUB,599,76W,767
DL,2009,ATL,3682,DUS,345,76W,767
DL,2009,ATL,3682,DXB,2188,77L,777
DL,2009,ATL,3682,ECP,7669,717 M88,717
DL,2009,ATL,3682,ELP,3559,M88,Other
DL,2009,ATL,3682,EVV,4018,CRJ,Other
DL,2009,ATL,3682,EWN,3730,CRJ,Other
DL,2009,ATL,3682,EWR,3494,717 319,717
DL,2009,ATL,3682,EYW,3875,73W,737
DL,2009,ATL,3682,EZE,3988,76W,767
DL,2009,ATL,3682,FAR,4292,CR9,Other
DL,2009,ATL,3682,FAY,5738,73W,737
DL,2009,ATL,3682,FCO,1555,333,A330
DL,2009,ATL,3682,FLL,3533,757 M90 739,757
DL,2009,ATL,3682,FNT,4089,M88,Other
DL,2009,ATL,3682,FPO,1948,M88,Other
DL,2009,ATL,3682,FRA,340,764,767
DL,2009,ATL,3682,FSD,4009,CR7,Other
DL,2009,ATL,3682,FSM,3437,CRJ,Other
DL,2009,ATL,3682,FWA,4041,CRJ,Other
DL,2009,ATL,3682,GCM,1926,M88,Other
DL,2009,ATL,3682,GDL,1804,320,A320
DL,2009,ATL,3682,GGT,1941,CR9,Other
DL,2009,ATL,3682,GIG,2560,764,767
DL,2009,ATL,3682,GNV,3472,717,717
DL,2009,ATL,3682,GPT,4038,M88,Other
DL,2009,ATL,3682,GRB,3653,CR9 CR7,Other
DL,2009,ATL,3682,GRK,3775,CR7 CR9,Other
DL,2009,ATL,3682,GRR,3685,717 M88 320 319,717
DL,2009,ATL,3682,GRU,2564,76W,767
DL,2009,ATL,3682,GSO,4008,M88 73H 320 738  319,Other
DL,2009,ATL,3682,GSP,4034,M88 319 717,Other
DL,2009,ATL,3682,GTR,4273,CRJ,Other
DL,2009,ATL,3682,GUA,1767,757,757
DL,2009,ATL,3682,HNL,3728,333,A330
DL,2009,ATL,3682,HOU,3566,M88 ,Other
DL,2009,ATL,3682,HPN,3589,CR7 CR9,Other
DL,2009,ATL,3682,HSV,4113,M88 717,Other
DL,2009,ATL,3682,IAD,3714,M88 320 319 717,Other
DL,2009,ATL,3682,IAH,3550,M88 717 320 319,Other
DL,2009,ATL,3682,ICN,3930,77W,777
DL,2009,ATL,3682,ICT,3457,M88,Other
DL,2009,ATL,3682,ILM,3845,319,A319
DL,2009,ATL,3682,IND,3585,M88 320 M90  319,Other
DL,2009,ATL,3682,JAN,3580,717 M88,717
DL,2009,ATL,3682,JAX,3712,757 739 M90 738,757
DL,2009,ATL,3682,JFK,3797,319 752 738 M88 73H ,A319
DL,2009,ATL,3682,JNB,813,77L,777
DL,2009,ATL,3682,KIN,1779,319,A319
DL,2009,ATL,3682,LAN,3544,CRJ,Other
DL,2009,ATL,3682,LAS,3877,73H 739 757 753 738,737
DL,2009,ATL,3682,LAX,3484,757 76W 763 739,757
DL,2009,ATL,3682,LEX,4017,M88 717,Other
DL,2009,ATL,3682,LFT,3493,CRJ,Other
DL,2009,ATL,3682,LGA,3697,320 757 M88 738 739 73H 73W,757
DL,2009,ATL,3682,LHR,507,764 77L 76W,767
DL,2009,ATL,3682,LIM,2789,76W,767
DL,2009,ATL,3682,LIR,1881,738 757,737
DL,2009,ATL,3682,LIT,3660,M88 319,Other
DL,2009,ATL,3682,LOS,273,76W,767
DL,2009,ATL,3682,MAD,1229,764,767
DL,2009,ATL,3682,MAN,478,76W,767
DL,2009,ATL,3682,MBJ,1780,757 M88,757
DL,2009,ATL,3682,MBS,4128,CRJ,Other
DL,2009,ATL,3682,MCI,3458,M88 M90 757,Other
DL,2009,ATL,3682,MCO,3878,757 763 739 753,757
DL,2009,ATL,3682,MDT,3542,M88,Other
DL,2009,ATL,3682,MDW,3747,320 717 319,A320
DL,2009,ATL,3682,MEM,3473,M88 320 319,Other
DL,2009,ATL,3682,MEX,1824,73W 738 73H,737
DL,2009,ATL,3682,MGA,1863,319 320,A319
DL,2009,ATL,3682,MGM,4115,CRJ,Other
DL,2009,ATL,3682,MHT,4011,320,A320
DL,2009,ATL,3682,MIA,3576,M88 M90 757 320 73H ,Other
DL,2009,ATL,3682,MKE,3717,M90 M88,MD90
DL,2009,ATL,3682,MLB,3671,M88,Other
DL,2009,ATL,3682,MLI,4072,CR9 CR7,Other
DL,2009,ATL,3682,MLU,3732,CRJ,Other
DL,2009,ATL,3682,MOB,3782,717 319,717
DL,2009,ATL,3682,MSN,3459,320 73W,757
DL,2009,ATL,3682,MSP,3858,757 320 M90 73H 739 738,757
DL,2009,ATL,3682,MSY,3861,757 M90 M88,757
DL,2009,ATL,3682,MTY,1825,CR9,Other
DL,2009,ATL,3682,MUC,346,764,767
DL,2009,ATL,3682,MYR,3515,717 M88 319,717
DL,2009,ATL,3682,NAS,1953,M88,Other
DL,2009,ATL,3682,NRT,2279,744,747
DL,2009,ATL,3682,OAJ,4386,CRJ CR9,Other
DL,2009,ATL,3682,OKC,3863,M88 ,Other
DL,2009,ATL,3682,OMA,3454,M88 M90,Other
DL,2009,ATL,3682,ORD,3830,757 319 320 717 M88 M90,757
DL,2009,ATL,3682,ORF,3611,M90 M88 319,MD90
DL,2009,ATL,3682,PAP,1897,320,A320
DL,2009,ATL,3682,PBI,3722,M90 757 M88,MD90
DL,2009,ATL,3682,PDX,3720,739 73H 738,737
DL,2009,ATL,3682,PHF,3633,CRJ,Other
DL,2009,ATL,3682,PHL,3752,757 320 M88 M90 73H,757
DL,2009,ATL,3682,PHX,3462,757 73H 739 738,757
DL,2009,ATL,3682,PIA,4046,CRJ,Other
DL,2009,ATL,3682,PIT,3570,M88 320,Other
DL,2009,ATL,3682,PLS,1754,73W M88,737
DL,2009,ATL,3682,PNS,3564,M90 717,MD90
DL,2009,ATL,3682,PTY,1871,738,737
DL,2009,ATL,3682,PUJ,1760,738 M88 ,737
DL,2009,ATL,3682,PVD,3641,M88,Other
DL,2009,ATL,3682,PVR,1836,757,757
DL,2009,ATL,3682,PWM,3862,M88,Other
DL,2009,ATL,3682,RDU,3626,M88 M90 739 320 738 752,Other
DL,2009,ATL,3682,RIC,3608,M88 M90 73H,Other
DL,2009,ATL,3682,ROA,4016,319,A319
DL,2009,ATL,3682,ROC,3622,M88 M90,Other
DL,2009,ATL,3682,RSW,3793,M90 757 M88,MD90
DL,2009,ATL,3682,RTB,1774,738,737
DL,2009,ATL,3682,SAL,1892,319 320,A319
DL,2009,ATL,3682,SAN,3731,739 763,737
DL,2009,ATL,3682,SAP,1772,319 320,A319
DL,2009,ATL,3682,SAT,3621,757 M90 320,757
DL,2009,ATL,3682,SAV,3613,M88 717 319,Other
DL,2009,ATL,3682,SBN,4359,CRJ,Other
DL,2009,ATL,3682,SCL,2650,76W,767
DL,2009,ATL,3682,SDF,4014,M88 M90,Other
DL,2009,ATL,3682,SDQ,1762,73H,737
DL,2009,ATL,3682,SEA,3577,76W 763 739 757 738,767
DL,2009,ATL,3682,SFO,3469,739 757 763,737
DL,2009,ATL,3682,SGF,4348,CRJ CR9,Other
DL,2009,ATL,3682,SHV,3609,CRJ,Other
DL,2009,ATL,3682,SJC,3748,738,737
DL,2009,ATL,3682,SJD,1840,73W 738,737
DL,2009,ATL,3682,SJO,1885,757 738 73H,757
DL,2009,ATL,3682,SJU,2890,757 753 73H ,757
DL,2009,ATL,3682,SLC,3536,763 757 320,767
DL,2009,ATL,3682,SMF,3817,757,757
DL,2009,ATL,3682,SNA,3867,757,757
DL,2009,ATL,3682,SRQ,4067,M90 757,MD90
DL,2009,ATL,3682,STL,3678,M90 717 757 319 M88,MD90
DL,2009,ATL,3682,STR,350,76W,767
DL,2009,ATL,3682,STT,2883,757,757
DL,2009,ATL,3682,SXM,2899,757,757
DL,2009,ATL,3682,SYR,3745,M88,Other
DL,2009,ATL,3682,TGU,1776,73W,737
DL,2009,ATL,3682,TLH,3698,319 M88 717,MD80
DL,2009,ATL,3682,TPA,3646,757 739 M90 738,757
DL,2009,ATL,3682,TRI,4116,319,A319
DL,2009,ATL,3682,TUL,3855,M88,Other
DL,2009,ATL,3682,TUS,3636,M90,MD90
DL,2009,ATL,3682,TYS,3676,717,717
DL,2009,ATL,3682,UIO,2688,73W,737
DL,2009,ATL,3682,UVF,2894,738 73H 757,737
DL,2009,ATL,3682,VLD,5776,CRJ,Other
DL,2009,ATL,3682,VPS,3873,717 319 M88,717
DL,2009,ATL,3682,XNA,4356,717,717
DL,2009,ATL,3682,YUL,146,CR9 CR7,Other
DL,2009,ATL,3682,YYZ,193,CR7 CR9,Other
DL,2009,ATL,3682,ZRH,1678,76W,767
DL,2009,ATW,4047,ATL,3682,CR7 CR9,Other
DL,2009,ATW,4047,DTW,3645,CRJ,Other
DL,2009,ATW,4047,MSP,3858,CRJ CR9,Other
DL,2009,AUA,2895,ATL,3682,738 757,737
DL,2009,AUA,2895,JFK,3797,73H,737
DL,2009,AUA,2895,LGA,3697,738,737
DL,2009,AUH,2179,AMS,580,330,A330
DL,2009,AUH,2179,BAH,2057,330,A330
DL,2009,AUS,3673,ATL,3682,M90 M88,MD90
DL,2009,AUS,3673,DTW,3645,717,717
DL,2009,AUS,3673,JFK,3797,319,A319
DL,2009,AUS,3673,MCO,3878,CR7,Other
DL,2009,AUS,3673,MEM,3473,CRJ,Other
DL,2009,AUS,3673,MSP,3858,319,A319
DL,2009,AUS,3673,SLC,3536,319,A319
DL,2009,AVL,4007,ATL,3682,M88,Other
DL,2009,AVL,4007,DTW,3645,CRJ,Other
DL,2009,AVP,4286,ATL,3682,CR7,Other
DL,2009,AVP,4286,DTW,3645,CRJ,Other
DL,2009,AZO,4039,ATL,3682,CRJ,Other
DL,2009,AZO,4039,DTW,3645,ERJ,Other
DL,2009,AZO,4039,MSP,3858,CRJ,Other
DL,2009,BAH,2057,AUH,2179,332,A330
DL,2009,BCN,1218,JFK,3797,333,A330
DL,2009,BDA,4069,ATL,3682,319,A319
DL,2009,BDA,4069,BOS,3448,738,737
DL,2009,BDA,4069,JFK,3797,73H,737
DL,2009,BDL,3825,ATL,3682,73W M88 757 320,737
DL,2009,BDL,3825,CVG,3488,CRJ,Other
DL,2009,BDL,3825,DTW,3645,M88 319,Other
DL,2009,BDL,3825,MCO,3878,CR9,Other
DL,2009,BDL,3825,MSP,3858,319,A319
DL,2009,BDL,3825,RDU,3626,CRJ CR9,Other
DL,2009,BGM,4129,DTW,3645,CRJ,Other
DL,2009,BGR,3463,DTW,3645,CR7,Other
DL,2009,BGR,3463,LGA,3697,CR7,Other
DL,2009,BHM,3811,ATL,3682,M88 320,Other
DL,2009,BHM,3811,DTW,3645,CRJ,Other
DL,2009,BHM,3811,LGA,3697,CR7 CR9,Other
DL,2009,BHM,3811,MCO,3878,CR7,Other
DL,2009,BHM,3811,MSP,3858,CR7,Other
DL,2009,BIL,4021,MSP,3858,320 319,A320
DL,2009,BIL,4021,SLC,3536,CR7 CRJ CR9,Other
DL,2009,BIS,4083,MSP,3858,CR9 E75 CRJ E70,Other
DL,2009,BJI,4287,MSP,3858,CRJ,Other
DL,2009,BJX,1815,ATL,3682,CR9,Other
DL,2009,BJX,1815,LAX,3484,CR9,Other
DL,2009,BKK,3885,NRT,2279,744 333,747
DL,2009,BMI,4037,ATL,3682,CR9 CR7,Other
DL,2009,BMI,4037,DTW,3645,CRJ,Other
DL,2009,BMI,4037,MSP,3858,CRJ,Other
DL,2009,BNA,3690,ATL,3682,M88 738 319 320 717,Other
DL,2009,BNA,3690,CVG,3488,CRJ,Other
DL,2009,BNA,3690,DTW,3645,738 320,737
DL,2009,BNA,3690,JFK,3797,CR9,Other
DL,2009,BNA,3690,LAX,3484,738 73H,737
DL,2009,BNA,3690,LGA,3697,CR9 CR7,Other
DL,2009,BNA,3690,MCO,3878,CR9,Other
DL,2009,BNA,3690,MSP,3858,CR9 CRJ,Other
DL,2009,BNA,3690,SLC,3536,CR9,Other
DL,2009,BNE,3320,LAX,3484,77W,777
DL,2009,BOG,2709,ATL,3682,73W,737
DL,2009,BOG,2709,JFK,3797,73W,737
DL,2009,BOI,3495,MSP,3858,738 320,737
DL,2009,BOI,3495,SLC,3536,320 73H 319 738,757
DL,2009,BOM,2997,AMS,580,76W,767
DL,2009,BON,2896,ATL,3682,757,757
DL,2009,BOS,3448,AMS,580,333,A330
DL,2009,BOS,3448,ATL,3682,M90 757 M88 320 319,MD90
DL,2009,BOS,3448,BDA,4069,738,737
DL,2009,BOS,3448,CDG,1382,752,757
DL,2009,BOS,3448,CHS,3806,CR9,Other
DL,2009,BOS,3448,CMH,3759,ERJ,Other
DL,2009,BOS,3448,CUN,1852,757,757
DL,2009,BOS,3448,CVG,3488,73H,737
DL,2009,BOS,3448,DTW,3645,319 320 73H 738 757 M88,A319
DL,2009,BOS,3448,FCO,1555,330 332,A330
DL,2009,BOS,3448,IND,3585,E75,Other
DL,2009,BOS,3448,JAX,3712,CR9,Other
DL,2009,BOS,3448,JFK,3797,752 CR7 M88,757
DL,2009,BOS,3448,LAS,3877,73H,737
DL,2009,BOS,3448,LAX,3484,73H,737
DL,2009,BOS,3448,LGA,3697,E75,Other
DL,2009,BOS,3448,LHR,507,764,767
DL,2009,BOS,3448,MCO,3878,320,A320
DL,2009,BOS,3448,MSP,3858,738 319 757 M90 320,737
DL,2009,BOS,3448,MYR,3515,E75,Other
DL,2009,BOS,3448,NAS,1953,E75,Other
DL,2009,BOS,3448,PLS,1754,320,A320
DL,2009,BOS,3448,RDU,3626,CR7,Other
DL,2009,BOS,3448,RIC,3608,CR9 CR7,Other
DL,2009,BOS,3448,SLC,3536,73H 738,737
DL,2009,BQK,5725,ATL,3682,CRJ,Other
DL,2009,BRD,6957,INL,3535,CRJ,Other
DL,2009,BRD,6957,MSP,3858,CRJ,Other
DL,2009,BRU,302,ATL,3682,76W,767
DL,2009,BRU,302,JFK,3797,76W,767
DL,2009,BSB,2531,ATL,3682,752,757
DL,2009,BTM,4022,SLC,3536,CRJ,Other
DL,2009,BTR,3846,ATL,3682,319,A319
DL,2009,BTS,1745,PRG,1587,AT4,Other
DL,2009,BTV,3711,ATL,3682,CR9,Other
DL,2009,BTV,3711,DTW,3645,CRJ,Other
DL,2009,BTV,3711,LGA,3697,CR7,Other
DL,2009,BUF,3820,ATL,3682,M90 M88,MD90
DL,2009,BUF,3820,DTW,3645,M88 319 320 M90 ERJ,Other
DL,2009,BUF,3820,JFK,3797,CR9 CR7,Other
DL,2009,BUF,3820,LGA,3697,CR7,Other
DL,2009,BUF,3820,MSP,3858,E70 CR9,Other
DL,2009,BUR,3644,SLC,3536,CRJ,Other
DL,2009,BWI,3849,ATL,3682,M88 757 M90 73W  320 717,Other
DL,2009,BWI,3849,CVG,3488,ERJ,Other
DL,2009,BWI,3849,DTW,3645,320 M88 M90 ERJ,MD80
DL,2009,BWI,3849,JFK,3797,ERJ,Other
DL,2009,BWI,3849,MSP,3858,320 M88 M90 319,MD80
DL,2009,BWI,3849,RDU,3626,ERJ,Other
DL,2009,BWI,3849,SLC,3536,320,A320
DL,2009,BZE,1957,ATL,3682,319 M88,MD80
DL,2009,BZE,1957,LAX,3484,320,A320
DL,2009,BZN,4020,MSP,3858,320 319,A320
DL,2009,BZN,4020,SLC,3536,CR9 CRJ,Other
DL,2009,CAE,3561,ATL,3682,M88 717 319,Other
DL,2009,CAE,3561,DTW,3645,CRJ,Other
DL,2009,CAE,3561,LGA,3697,CRJ,Other
DL,2009,CAK,4112,ATL,3682,M88,Other
DL,2009,CAK,4112,DTW,3645,CRJ,Other
DL,2009,CAN,3370,HGH,3386,321 772,A321
DL,2009,CAN,3370,LAX,3484,380,A380
DL,2009,CCS,2851,ATL,3682,757,757
DL,2009,CDC,3824,SLC,3536,CRJ,Other
DL,2009,CDG,1382,ABV,260,332,A330
DL,2009,CDG,1382,ATL,3682,76W,767
DL,2009,CDG,1382,BOS,3448,752,757
DL,2009,CDG,1382,CMN,1074,320 319 321,A320
DL,2009,CDG,1382,CVG,3488,76W,767
DL,2009,CDG,1382,DTW,3645,333 76W 764,A330
